ResourceID,card,source_field,Language
db3deff9-aabc-5b54-8fdb-2219860ce33f,e73_Languages,taal 1,Italian (language)
4fa4883b-4ba3-5744-a76e-02e0db75f8aa,e73_Languages,taal 1,German (language)
a8e9d08d-b063-575d-9870-c5afe510a017,e73_Languages,taal 1,Italian (language)
2b6dc176-c177-5f83-80fd-5650ef5ef110,e73_Languages,taal 1,Italian (language)
e43efb1a-851c-5a7b-b35e-e95119cc355c,e73_Languages,taal 1,French (language)
87261565-40b9-53ae-878f-4f84cd920ea6,e73_Languages,taal 1,German (language)
593a9035-702a-532b-9a59-fa6c4be918d6,e73_Languages,taal 1,Italian (language)
58f0cae4-6c57-52ab-a013-243fcb6a9679,e73_Languages,taal 1,French (language)
a03f1a9d-9b33-51e5-9225-cd77d7828e0e,e73_Languages,taal 1,Dutch (language)
159de035-5c49-54fa-815b-1492ed42f3c1,e73_Languages,taal 1,French (language)
64513f99-3b2d-549f-b36d-5ee47f390097,e73_Languages,taal 1,Italian (language)
21d0b21c-ab01-567e-82d1-0927205ccde9,e73_Languages,taal 1,French (language)
606c5084-f3ab-5e96-87c1-940b36320f2c,e73_Languages,taal 1,Italian (language)
612817b3-74b8-5123-9658-2ac7adf77171,e73_Languages,taal 1,French (language)
6318de32-95bd-539b-a93a-b346324d3dae,e73_Languages,taal 1,German (language)
5007fdad-db8a-54f9-aca4-da6899bf7dc2,e73_Languages,taal 1,German (language)
baec0078-dc0e-5cc5-b28e-0dedce2b698d,e73_Languages,taal 1,French (language)
3878e360-8e66-5e1a-ad6f-a85bc9088c38,e73_Languages,taal 1,German (language)
b61be2d7-1599-5330-91ce-23c3b2318746,e73_Languages,taal 1,German (language)
3cdacc03-8fa3-5080-bcc3-5b9795051996,e73_Languages,taal 1,French (language)
97f669f3-d197-5280-8fd1-87550d1c083a,e73_Languages,taal 1,French (language)
e95621cd-2935-580d-add8-0ce8e08a461a,e73_Languages,taal 1,Dutch (language)
625eab70-12d6-5d1b-ba2a-287304607ba2,e73_Languages,taal 1,French (language)
22330fe3-3424-5af6-9eb4-343e80e74c6b,e73_Languages,taal 1,German (language)
ac05575f-0988-5da3-8efa-d7e166fb890a,e73_Languages,taal 1,Italian (language)
8b947ce3-4f52-5cfe-92d8-29997dc64151,e73_Languages,taal 1,German (language)
c20a2336-3bce-599d-a43a-18cf3aee7929,e73_Languages,taal 1,French (language)
3c942bc4-ba3f-5fc9-9a8f-1c4e899578ae,e73_Languages,taal 1,German (language)
e397b0ec-909b-5095-a085-6103744824a8,e73_Languages,taal 1,French (language)
b4a04619-54dd-5d37-8558-9bcc785591b7,e73_Languages,taal 1,French (language)
a9f22487-f6cd-5cb9-9bf6-03d22d6aadfd,e73_Languages,taal 1,German (language)
a9f22487-f6cd-5cb9-9bf6-03d22d6aadfd,e73_Languages,taal 2,French (language)
9ec6246d-4f53-52a1-9be9-79a6f52a5964,e73_Languages,taal 1,French (language)
02030be3-5a28-5dec-a190-47c3174d8503,e73_Languages,taal 1,German (language)
e3248274-7ea0-598a-84c3-baf059e179a9,e73_Languages,taal 1,French (language)
7983dfde-feef-5c35-b3e4-647b0c332069,e73_Languages,taal 1,French (language)
6156ba90-536c-5244-968e-9a521e8daef5,e73_Languages,taal 1,Italian (language)
f963a418-7dbe-5828-9f13-594732496d7e,e73_Languages,taal 1,Italian (language)
a3a2dc4d-d93a-53a2-a68c-d95201050a7a,e73_Languages,taal 1,German (language)
668ba3ab-6f75-547b-9d73-679ec4eaed66,e73_Languages,taal 1,German (language)
ba7717d5-3b4e-5969-b03b-e9ce02551ab3,e73_Languages,taal 1,Italian (language)
07d9b586-12c3-50d6-a37c-a88f59044e59,e73_Languages,taal 1,German (language)
303ff7e1-d5bb-5bbd-9b9e-58d72bc484fa,e73_Languages,taal 1,German (language)
5eb6b769-6628-512a-b923-3697d97df787,e73_Languages,taal 1,Italian (language)
c5dc8c01-68a9-5024-b446-95cbd33bb128,e73_Languages,taal 1,German (language)
84b108ae-90f2-562c-b6d1-6463f8301165,e73_Languages,taal 1,French (language)
45c3620c-0287-5693-a35f-cfddfa521037,e73_Languages,taal 1,French (language)
4e96c867-881c-5c6e-bae4-1aa60086e423,e73_Languages,taal 1,Dutch (language)
1245725b-60fa-5e8a-9067-850e9db02832,e73_Languages,taal 1,German (language)
4e8e8447-e7c4-5f17-be72-f5cd5d6faa82,e73_Languages,taal 1,German (language)
bb23c6d0-7231-577f-b955-bc4f822f92e4,e73_Languages,taal 1,Italian (language)
99078569-43bd-5873-9de2-56e723dbbb6f,e73_Languages,taal 1,French (language)
bb241c0f-69d6-5154-a953-a54148b220cc,e73_Languages,taal 1,French (language)
97b5481a-2117-59fc-9a01-70ea4b1fb891,e73_Languages,taal 1,Italian (language)
4cd967c9-e252-5c4b-ae4e-39cd677cdd2e,e73_Languages,taal 1,French (language)
66d9a3a0-aaa1-5f16-a550-af07048a891d,e73_Languages,taal 1,French (language)
4199d715-1390-5d2b-852e-a656ee4f88d9,e73_Languages,taal 1,German (language)
63154456-6b2a-5281-8bf8-abec89a7a5b1,e73_Languages,taal 1,Dutch (language)
f87931c0-272a-5a64-8907-e1b2ded01330,e73_Languages,taal 1,Italian (language)
e9e69d58-3426-5d10-9f99-902a29e460da,e73_Languages,taal 1,French (language)
52fd8133-27c7-5c05-ba48-bb32d9427610,e73_Languages,taal 1,French (language)
34a727dc-8719-545a-88ac-6c2b98024465,e73_Languages,taal 1,French (language)
a0e9e732-c13e-518c-8dbf-798cc529e8e1,e73_Languages,taal 1,French (language)
0332e77d-7eca-595b-89bc-4f3973a2cf73,e73_Languages,taal 1,French (language)
1d8a67cf-9b9c-5093-9fec-4b199ea1a66b,e73_Languages,taal 1,French (language)
ede83495-af15-5004-a239-bdc3b1901608,e73_Languages,taal 1,French (language)
0d70fae3-c3c7-5f86-bcfe-1120c4e1a8e2,e73_Languages,taal 1,French (language)
8cfbf38f-cba8-5fa3-a936-dc3e73615194,e73_Languages,taal 1,Italian (language)
348a8e1f-7ab1-5488-aef9-2f7739efc4e3,e73_Languages,taal 1,French (language)
573d0d3c-474d-55bb-8c3c-9cc985adbc6e,e73_Languages,taal 1,Italian (language)
4e6dff67-a01e-585b-92b3-c31a1ad2519d,e73_Languages,taal 1,French (language)
1d465147-d275-5efa-b063-28b48d03dfd7,e73_Languages,taal 1,French (language)
eb153420-385a-5022-aae3-dcfb38c7a492,e73_Languages,taal 1,French (language)
dc346d46-b0bf-58a1-ba5e-904468333aa9,e73_Languages,taal 1,Dutch (language)
208fc728-b036-5b51-a9ab-b3039bc766d3,e73_Languages,taal 1,German (language)
5b10a9d8-c483-5636-8357-78bc1304d749,e73_Languages,taal 1,French (language)
a0abf2fd-b2a1-5710-973f-105591269cc1,e73_Languages,taal 1,French (language)
4b729fdd-8afd-54c8-b2ab-de92aa96f168,e73_Languages,taal 1,Dutch (language)
4e652b04-c4ca-56ef-b9a2-e711284d58fa,e73_Languages,taal 1,Dutch (language)
20c58fc0-bc35-57ae-be2f-0379c41adba5,e73_Languages,taal 1,German (language)
2216b40e-939e-512c-b3e0-b4e8ec23f367,e73_Languages,taal 1,German (language)
2abbfc24-de1d-52c2-a962-a50b39b6863d,e73_Languages,taal 1,Dutch (language)
d0050dbc-19b5-525b-9102-06351137fd67,e73_Languages,taal 1,French (language)
2232f72b-fed2-5006-864a-0442c6b3cc0e,e73_Languages,taal 1,Dutch (language)
444f0660-411f-5dbb-af70-041eae2e06ae,e73_Languages,taal 1,French (language)
250bc17d-8111-5cc7-918e-23c4cd931446,e73_Languages,taal 1,French (language)
e45f9f3b-722e-5bd4-8567-64c5b9f15b84,e73_Languages,taal 1,French (language)
67568f4a-6391-505d-b874-7efa2521effc,e73_Languages,taal 1,French (language)
4f2dc1f5-3f8d-5ec3-87e5-ed2f40f9ec99,e73_Languages,taal 1,French (language)
870b2a2a-0c81-5780-9d74-85b8edbdcc61,e73_Languages,taal 1,French (language)
00177e71-0d41-5011-b82e-5c0c60b5f89e,e73_Languages,taal 1,French (language)
792cc5ec-08b0-5f90-93fa-bd6fb63c26b1,e73_Languages,taal 1,French (language)
fa39e67d-3b2d-572e-a4bb-31235e1248e2,e73_Languages,taal 1,Dutch (language)
5012312c-6b3c-53be-8724-d3f8604869fb,e73_Languages,taal 1,French (language)
2920a7a6-e2b2-51ee-84bf-152ca294d607,e73_Languages,taal 1,Dutch (language)
dd0e0042-4948-5302-8002-455f31b66142,e73_Languages,taal 1,French (language)
02b636dc-3169-5b9c-86ca-fdc67b56c072,e73_Languages,taal 1,French (language)
6f4a344a-811d-589f-90ef-db4758be858c,e73_Languages,taal 1,German (language)
7fc08097-2142-538f-9b9a-1d1bc3901ead,e73_Languages,taal 1,Italian (language)
8df04406-438e-5709-b8ec-ee9752a73429,e73_Languages,taal 1,French (language)
bac26600-5c5e-5b5c-b5cd-127386ca8744,e73_Languages,taal 1,French (language)
4f91cce1-ff06-551d-803a-75b843e80bfe,e73_Languages,taal 1,Dutch (language)
21f8dd85-7ac9-51be-8775-4d70724178b1,e73_Languages,taal 1,French (language)
53944f9a-1fca-5856-b052-921529493da2,e73_Languages,taal 1,French (language)
df0d155a-5a64-564e-83be-5e28092d5816,e73_Languages,taal 1,German (language)
156f66a8-9afe-5fa6-b0a3-65b460b0f30f,e73_Languages,taal 1,Italian (language)
2c7c74d6-02a5-59b1-8c0a-11f4df15f66a,e73_Languages,taal 1,French (language)
a7843fec-121f-5382-ab94-97135fec17b5,e73_Languages,taal 1,French (language)
c0eaee8b-02c4-558c-a3e1-34e8ce653897,e73_Languages,taal 1,Dutch (language)
a3c06687-955f-52d0-bcd1-c52de84d2982,e73_Languages,taal 1,French (language)
db030e58-e6d9-5db2-a0cf-9c5feb7463ba,e73_Languages,taal 1,French (language)
f6c88458-f4f8-5034-a597-fabf8aeb9c29,e73_Languages,taal 1,Dutch (language)
4016d999-434a-5d78-9ee2-a9bd251ae9f7,e73_Languages,taal 1,French (language)
a73f882b-e91f-58db-8cc8-42cea200d238,e73_Languages,taal 1,French (language)
871182b6-b371-5e0e-8d26-e45fe6a7d17a,e73_Languages,taal 1,French (language)
191b77f1-0f31-5d03-9914-c1be379938b3,e73_Languages,taal 1,French (language)
e53543f1-eb6e-5ef0-9380-ef545c57b0ef,e73_Languages,taal 1,Dutch (language)
d2eb93db-cd53-595d-904b-9dfcec51ac07,e73_Languages,taal 1,Dutch (language)
539fb991-fae4-5b55-a4cb-550d5c271e9e,e73_Languages,taal 1,French (language)
d39bdc73-0efe-5000-8e22-faea4e864e0b,e73_Languages,taal 1,German (language)
6b1a7638-4c51-517f-b281-db150a248897,e73_Languages,taal 1,French (language)
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_Languages,taal 1,French (language)
179ea847-3248-5bfc-a3e5-e46c00bc41aa,e73_Languages,taal 1,French (language)
327307fb-ca63-5124-998d-b846ce0be176,e73_Languages,taal 1,Dutch (language)
cd50620a-cd6e-5f3e-8d9f-f295d310c14c,e73_Languages,taal 1,Dutch (language)
2fd64a69-d493-51ac-ac70-c66a2cac438c,e73_Languages,taal 1,German (language)
f9bc165a-6484-586b-91a4-6da5b21dfba5,e73_Languages,taal 1,Dutch (language)
2d665a71-4ab0-529a-9969-4fdded130b91,e73_Languages,taal 1,Dutch (language)
7fa6a685-4bb2-5d51-8a22-45bfe492ee86,e73_Languages,taal 1,French (language)
248e3a48-d25e-5b81-b2f1-79d3bea3d273,e73_Languages,taal 1,Italian (language)
51aafbeb-7614-5702-ad59-c2397b1e7a7d,e73_Languages,taal 1,French (language)
d942e472-d691-5bf0-8946-6e505f2bdeed,e73_Languages,taal 1,Dutch (language)
280bad6f-06bf-54b2-94ad-94d30747e174,e73_Languages,taal 1,Dutch (language)
f9c2136a-c297-5aea-a64a-3489089355a2,e73_Languages,taal 1,German (language)
23aca670-ff90-5479-8353-80134a83daae,e73_Languages,taal 1,Dutch (language)
3d774f5c-d16f-5f4f-b900-cd2e7b99f714,e73_Languages,taal 1,German (language)
9b95a872-5831-5219-b0b6-693611c7bba4,e73_Languages,taal 1,French (language)
88db30a2-ae78-5c48-8a73-f4a5ca4cd50a,e73_Languages,taal 1,Dutch (language)
3cb06a5f-eda9-5e35-a131-d5c0d44b163a,e73_Languages,taal 1,Dutch (language)
b56bde1a-749a-5365-8bb5-7422976be7f1,e73_Languages,taal 1,Dutch (language)
dfa07c99-597a-5c1b-877f-f86dc02d0682,e73_Languages,taal 1,German (language)
ab94c02c-1aff-5433-ad0c-2ccbc1f77684,e73_Languages,taal 1,French (language)
ccf00a5b-92b0-5f08-b0f2-8d9126a963b1,e73_Languages,taal 1,French (language)
54e10ed9-3e7d-5ddb-9ee6-eff9f6c0374e,e73_Languages,taal 1,French (language)
84705d30-af84-5e48-ad2e-952588531d3c,e73_Languages,taal 1,Dutch (language)
ad80586c-b10f-53c0-9ffb-b171f389f1f7,e73_Languages,taal 1,French (language)
dcba878d-1cd6-5c18-8572-c2b5d0c8e727,e73_Languages,taal 1,French (language)
e899be97-b1c8-5af0-8851-91c513a5c7cc,e73_Languages,taal 1,Dutch (language)
7809363e-06e7-5270-b97a-8cd08021b9a3,e73_Languages,taal 1,French (language)
03fe68a1-2942-593c-8c5a-89be4844c843,e73_Languages,taal 1,Dutch (language)
503a52f3-1ab9-5954-8a95-af3c24ab4ed4,e73_Languages,taal 1,French (language)
9a4df2e1-ca02-5e38-af6b-6f29ffb636a1,e73_Languages,taal 1,French (language)
bf840982-46ed-53b4-8f18-4c181a676bc8,e73_Languages,taal 1,French (language)
542799cb-10fc-5265-b5d9-0bf18ae9e340,e73_Languages,taal 1,French (language)
ad3efa19-d747-53d5-994a-a31730f84a21,e73_Languages,taal 1,Dutch (language)
0f261400-a40b-5845-8bb6-19f4752cbe96,e73_Languages,taal 1,French (language)
6d8505cf-90bf-5004-9074-3c2eff1d8b27,e73_Languages,taal 1,Italian (language)
299869ac-438b-5627-94a1-b323d3cdbb95,e73_Languages,taal 1,Italian (language)
343011e6-0d1b-50e4-b7ba-5e9f509ea4a6,e73_Languages,taal 1,French (language)
77560f7a-ea22-5874-a0f8-f4bae5607a8c,e73_Languages,taal 1,Italian (language)
6073fe67-4dff-504f-8ea9-c68f6a3bc222,e73_Languages,taal 1,Italian (language)
8c146ab5-bb64-52df-bcd8-50c1dd64cf68,e73_Languages,taal 1,French (language)
715175aa-2d72-54fa-811b-e566dc177be6,e73_Languages,taal 1,French (language)
b5fbc9cf-9d47-51f1-bc37-7940d7d32dd9,e73_Languages,taal 1,French (language)
57ceef07-7654-5cb2-ae7f-7ddd4dc950e0,e73_Languages,taal 1,German (language)
152d7275-0078-55ca-a463-4b0c428bc9e7,e73_Languages,taal 1,Dutch (language)
f35abb7b-b3af-5301-bd8f-9999295c77ea,e73_Languages,taal 1,Dutch (language)
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_Languages,taal 1,French (language)
4ac51e46-6a3f-555c-b276-a756b3751fe3,e73_Languages,taal 1,Dutch (language)
3df40d7e-d3e1-5d3e-b56a-f9c816023099,e73_Languages,taal 1,Italian (language)
16c408a4-1c77-5425-b85d-6e497eb5a58e,e73_Languages,taal 1,Dutch (language)
9727eb5d-957a-5170-8425-9380b6760d92,e73_Languages,taal 1,French (language)
ce99b422-1f64-55da-a90b-f144d13c5bda,e73_Languages,taal 1,French (language)
ae1e7ab0-ca88-5566-bb82-a8283a45f2d1,e73_Languages,taal 1,Italian (language)
19fe6f5d-2cca-5e73-baed-be98df45a2bc,e73_Languages,taal 1,French (language)
848d2672-3ef2-53e9-a94d-d41badfc4e9e,e73_Languages,taal 1,Italian (language)
2a3cbb00-72ae-53e1-963e-d3b4d5cfd0a8,e73_Languages,taal 1,French (language)
6df6f43e-76f0-54ca-bc1a-796f2d66b9d0,e73_Languages,taal 1,French (language)
6c996a2f-a733-5f48-83d1-fa202acddf14,e73_Languages,taal 1,Dutch (language)
9d34f97a-cdd6-5cd3-9482-a24febd8fdbe,e73_Languages,taal 1,Dutch (language)
8829764b-5d8a-5685-9d96-8b04a4e0788a,e73_Languages,taal 1,French (language)
483bac7d-e5eb-57e1-bbae-44a8b3cafb46,e73_Languages,taal 1,French (language)
5d6129fa-6f11-5549-8e46-52bab3c8b212,e73_Languages,taal 1,French (language)
67a11d4d-520f-53ac-8c1c-edec934df93c,e73_Languages,taal 1,Dutch (language)
7e83d536-052d-5f93-90d4-b93e93d5c2e1,e73_Languages,taal 1,French (language)
da1e26c7-7a08-59b2-a057-9c9ec94a441c,e73_Languages,taal 1,Dutch (language)
fdf87053-f9c1-5961-8197-72afb3fed1ee,e73_Languages,taal 1,German (language)
2530c6be-caa0-5238-92b5-6af96a5598b1,e73_Languages,taal 1,French (language)
6060aa90-7bc3-51ec-b8aa-eff2875c87bf,e73_Languages,taal 1,Dutch (language)
0d1546bb-07b0-5a1d-831f-3013670259d9,e73_Languages,taal 1,French (language)
561ab87c-5246-5056-9457-cebd84de7f91,e73_Languages,taal 1,German (language)
58507376-e8e3-5781-a42d-ef02b77522a1,e73_Languages,taal 1,French (language)
e31c6d6c-505d-5ab1-8b64-622652b63e44,e73_Languages,taal 1,Italian (language)
e174e117-3932-5b90-840c-7aabf530a0fa,e73_Languages,taal 1,French (language)
3ce3bc5b-32d6-5d1a-8a39-72c8be639efd,e73_Languages,taal 1,French (language)
5aa8d8f3-211f-5705-b77d-291665cd7e14,e73_Languages,taal 1,French (language)
b0d48d7f-27fa-51b7-865a-310ae5c1f1d8,e73_Languages,taal 1,French (language)
6dcc72b3-7917-5d79-9a31-f82ca14981a1,e73_Languages,taal 1,Dutch (language)
b24a7662-28b8-5096-8c74-b2b142f2cfcf,e73_Languages,taal 1,French (language)
4a945ac8-acbc-5328-8e4a-022cad4e0717,e73_Languages,taal 1,French (language)
75f62496-840e-5ac7-b463-05f0af1ef2e6,e73_Languages,taal 1,Dutch (language)
4d6f6416-0f61-5931-b90a-90bbbff2f2f9,e73_Languages,taal 1,French (language)
c1f650c4-e6e6-5a7d-b23c-32fa29041833,e73_Languages,taal 1,French (language)
59daeb9a-8ee6-58fc-b69a-f5ea1fb2a096,e73_Languages,taal 1,Italian (language)
6f8b674c-ae8c-5fbd-9922-78a8bef5454c,e73_Languages,taal 1,Dutch (language)
69663920-30f2-553b-abdb-43eeff0b0289,e73_Languages,taal 1,Dutch (language)
4c8a16e9-e536-5994-9bbf-35c056a7b977,e73_Languages,taal 1,Dutch (language)
cf342262-2bc8-584c-99e7-74a2b3b1eba2,e73_Languages,taal 1,Dutch (language)
19f975a6-ade3-5f1f-82f4-7110a79b6e50,e73_Languages,taal 1,French (language)
db2a13f2-96e1-5500-a90d-ff54035f81e3,e73_Languages,taal 1,Dutch (language)
49e65433-3bd8-5a9c-854b-3943f4648d5b,e73_Languages,taal 1,French (language)
0882fc8d-1393-547d-9d35-d4434d5561c4,e73_Languages,taal 1,Dutch (language)
ec0143eb-6db2-5af4-bfab-8cd5989f3981,e73_Languages,taal 1,French (language)
06723e29-507a-5466-a259-8293d8794314,e73_Languages,taal 1,French (language)
e106900d-4f58-5b1e-ac28-5ed14a57ccf2,e73_Languages,taal 1,Dutch (language)
3e08bb0c-2a13-54f5-b85a-41e0f7ba731d,e73_Languages,taal 1,French (language)
1a226efe-2438-523f-aea1-f478fb204969,e73_Languages,taal 1,French (language)
c8ff3b5f-980e-5398-89ad-9d24d3b2a99e,e73_Languages,taal 1,French (language)
2e20bb58-700d-52e5-9057-ff9b0198d393,e73_Languages,taal 1,Dutch (language)
1c80f2ac-f3a7-54bf-8b57-c363d99e4573,e73_Languages,taal 1,Dutch (language)
b74f94d2-0901-5603-8632-9e7c1223f2db,e73_Languages,taal 1,French (language)
6a9fef17-8a37-55b6-9c16-e3b3eb38f61e,e73_Languages,taal 1,Dutch (language)
37981286-3ee5-5afa-856e-82a675ac0925,e73_Languages,taal 1,French (language)
5c6fcb84-c13a-5689-9900-ea8523c6ed2b,e73_Languages,taal 1,Italian (language)
e0604875-8a93-5eb4-9235-4032fefc5812,e73_Languages,taal 1,French (language)
8106e66d-881c-5a23-8847-a79648a58680,e73_Languages,taal 1,French (language)
b05f3b98-3591-5563-a9c1-2b108996b6b6,e73_Languages,taal 1,French (language)
371c593d-5eec-5dd0-a0d4-142d2a197b22,e73_Languages,taal 1,Dutch (language)
878ed9ca-3d6f-506d-ad56-755a9f4984cd,e73_Languages,taal 1,French (language)
9f42a9de-b96a-5b5a-926d-6c028524cdd6,e73_Languages,taal 1,French (language)
a7bc90e6-7e8e-5a97-b7bd-b8c24c62c019,e73_Languages,taal 1,French (language)
c3096cd0-caaa-5fd3-9176-b7682b9b9dd6,e73_Languages,taal 1,French (language)
28a33be5-a5e3-529e-8e9c-8a8221ed9dfc,e73_Languages,taal 1,French (language)
99685785-d0b0-5aa9-96d3-fbc295ef462b,e73_Languages,taal 1,Italian (language)
5f622469-2f55-5796-ac52-ea6782376ed1,e73_Languages,taal 1,Dutch (language)
849f9f6c-db64-5b7f-8a57-c4ade9501d89,e73_Languages,taal 1,French (language)
68499630-3e20-5ed1-87a9-df82cbda1d29,e73_Languages,taal 1,Italian (language)
a20ed307-7179-53b0-ae31-129283fcf9a8,e73_Languages,taal 1,French (language)
46bd6b4d-89b0-5b8b-829d-55d7bff48b52,e73_Languages,taal 1,French (language)
7d410381-3977-595f-b67b-cb7766cbd5da,e73_Languages,taal 1,French (language)
01feeb50-ab52-5c10-8cff-e372d701371e,e73_Languages,taal 1,French (language)
d805e098-97ab-5a7c-afdb-63380b32c955,e73_Languages,taal 1,French (language)
87146b1f-4acc-5f49-99f1-0a2cf4a35cc5,e73_Languages,taal 1,French (language)
ee8ce4b4-83ec-50d1-b68e-9aeca61f0324,e73_Languages,taal 1,French (language)
c2c9d2a6-d743-5da7-bdd7-e86d086f7b24,e73_Languages,taal 1,Italian (language)
02f6942e-037a-5bba-8fb1-706f2d37687a,e73_Languages,taal 1,Dutch (language)
bb36e04b-7546-5d20-8a77-8e96f4170c13,e73_Languages,taal 1,French (language)
42be4428-45cc-5202-9f9a-c40662cdb59a,e73_Languages,taal 1,French (language)
93ffe75d-2ce9-500e-920b-c1e2c70eab1f,e73_Languages,taal 1,French (language)
2c847ffb-b4de-540e-94f9-fe27375d5d20,e73_Languages,taal 1,French (language)
e304e327-0a8b-5966-b281-d950528018de,e73_Languages,taal 1,French (language)
b8a9a6c0-4c49-57bc-823c-5232e04fae1d,e73_Languages,taal 1,French (language)
2d8af33d-fe8f-5b8e-81ca-405484eee30d,e73_Languages,taal 1,French (language)
8d027eff-bbd2-55c4-9128-52a00f87881b,e73_Languages,taal 1,German (language)
9b0d58b2-ac42-5365-94dd-04ff9b8bade0,e73_Languages,taal 1,French (language)
46d0628b-f84e-57db-8b1d-84d06ff0329f,e73_Languages,taal 1,French (language)
2df495a0-543d-5d0c-b1bd-a050c72ddc3e,e73_Languages,taal 1,French (language)
d5a3ecb7-248b-5a9d-87fb-485de2e3f51c,e73_Languages,taal 1,French (language)
d7b68a69-5573-587b-994e-2c203f1ebcb6,e73_Languages,taal 1,French (language)
e786813e-ebef-5b28-864c-a080b2a90091,e73_Languages,taal 1,French (language)
188b3ad3-6eff-5852-9de3-255404356578,e73_Languages,taal 1,French (language)
7d0d37d7-4b2a-5d0f-b136-c1934dd279aa,e73_Languages,taal 1,Italian (language)
e822afe9-4507-5ded-9ed4-c25628b426fc,e73_Languages,taal 1,French (language)
63272701-eff4-5954-a52a-7b5e443354eb,e73_Languages,taal 1,French (language)
18fcf463-28e6-5bcb-b167-78efada388e4,e73_Languages,taal 1,French (language)
92d9616c-3e34-5973-82fb-e652cc20f957,e73_Languages,taal 1,French (language)
fc8615c9-9aba-5b48-b40d-9ef284d8b042,e73_Languages,taal 1,French (language)
84d81eee-c861-5123-8740-84d5506b9e77,e73_Languages,taal 1,Italian (language)
51654cba-240a-50bc-b9fb-65104fd97f14,e73_Languages,taal 1,Dutch (language)
60e24d41-a179-5bcf-8cd0-8676819c5f2c,e73_Languages,taal 1,French (language)
209a825b-6f45-5714-aef1-b1e5a64f03fa,e73_Languages,taal 1,French (language)
f7aeece5-a09c-51e6-9b2b-de681534d936,e73_Languages,taal 1,French (language)
408dd37b-ce80-5033-9440-4d2f78ba05f0,e73_Languages,taal 1,French (language)
d3793410-8414-52f5-b674-3af16f4ecdc0,e73_Languages,taal 1,German (language)
d3793410-8414-52f5-b674-3af16f4ecdc0,e73_Languages,taal 2,French (language)
0a93506c-4edf-5ef8-85a6-cdff3fdd3b9b,e73_Languages,taal 1,French (language)
3c6efd08-1e16-5fc5-ba67-a100f4daf960,e73_Languages,taal 1,German (language)
822fa783-6e06-54e6-9e6d-6d1de84bc33e,e73_Languages,taal 1,French (language)
9f5d7a4d-02f9-5490-9610-48f7dbbd2603,e73_Languages,taal 1,Italian (language)
090fcacf-5a96-5180-9d2b-86afe33cf208,e73_Languages,taal 1,French (language)
a684138d-c839-538b-8c66-74720162e9ed,e73_Languages,taal 1,French (language)
c7a61aa4-7add-5d55-93cd-4cf2b30847b4,e73_Languages,taal 1,Italian (language)
52092c65-357e-5760-b191-d0a61f4a98b7,e73_Languages,taal 1,French (language)
5433da46-bcef-5b36-bca4-662debce9a94,e73_Languages,taal 1,Italian (language)
9b0026eb-d7f3-546e-b019-3ee415c7389a,e73_Languages,taal 1,French (language)
af16ce68-c244-5ff8-9ef7-e56bded8b5ff,e73_Languages,taal 1,Italian (language)
21ba023c-1a8f-50e9-8557-250c0898b503,e73_Languages,taal 1,French (language)
21ba023c-1a8f-50e9-8557-250c0898b503,e73_Languages,taal 2,Dutch (language)
caf0a724-bcb7-5bdd-8bbe-ff04fee35e2d,e73_Languages,taal 1,French (language)
0660d9bf-a0d0-5ce9-bf61-a01e67a44f0e,e73_Languages,taal 1,French (language)
e0712544-49c6-50b0-85fb-c76abfe342d3,e73_Languages,taal 1,French (language)
4c6170c1-0621-5b8f-a1f2-6dc8ae6136f3,e73_Languages,taal 1,French (language)
f64473f7-5977-5720-a855-cc02722a7180,e73_Languages,taal 1,Dutch (language)
8aef5928-c9af-5619-8ed9-e4d6dc33b7d9,e73_Languages,taal 1,French (language)
d882deb5-0c03-50d3-b91e-c35d3cf8b9b2,e73_Languages,taal 1,French (language)
6a59cd32-e7da-5632-9397-4aa3d25983d6,e73_Languages,taal 1,French (language)
9acdb3dc-ee2e-57df-9f3b-0095c7a53fa8,e73_Languages,taal 1,Italian (language)
ce05d8a4-02cd-50ad-8281-97e973431271,e73_Languages,taal 1,French (language)
651540bf-6fc4-5f8a-a289-b74f15b89e59,e73_Languages,taal 1,French (language)
64624009-ccc3-5f36-97e2-06f67e4e7ff2,e73_Languages,taal 1,French (language)
64624009-ccc3-5f36-97e2-06f67e4e7ff2,e73_Languages,taal 2,German (language)
1d75ab13-6de7-5d14-a172-0c6c3250739d,e73_Languages,taal 1,Italian (language)
4776c05a-0969-5d4a-85a9-928816d4d135,e73_Languages,taal 1,French (language)
d7f58866-9272-546e-b8be-796103d3c293,e73_Languages,taal 1,French (language)
b1d59a75-1ea2-5cdb-8094-f119853ca7e9,e73_Languages,taal 1,French (language)
f77243db-0210-523f-9641-2dc12552a61f,e73_Languages,taal 1,French (language)
cbf37563-adb6-5d6b-adf7-61a513d37a47,e73_Languages,taal 1,French (language)
c549ac3a-c2f2-576f-a198-5d9f54660847,e73_Languages,taal 1,French (language)
ac05991d-6892-5a95-9607-933b64a0fe77,e73_Languages,taal 1,German (language)
ef3814fe-a6e8-5494-b1de-fcd99de4f163,e73_Languages,taal 1,Dutch (language)
4b6b4123-c88a-5b2d-9798-9a2a851d4d27,e73_Languages,taal 1,Italian (language)
0deb38cf-5641-5b7f-9daa-fa6776f84f62,e73_Languages,taal 1,French (language)
